"question_flag","answer_flag","interjection_flag","speech_flag","petition_flag","quote_flag","motionnospeech_flag","chamber_flag","nonspeech","name","name.id","electorate","party","role","page.no","content","subdebateinfo","debateinfo","path","Speaker","Time"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—I simply said that the facts show that that is a lie.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[7]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—The use of the word lie is unparliamentary and you are required to withdraw it. Do you withdraw it?","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[8]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—Yes, Mr Deputy Speaker.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[9]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—Does the honourable member for Fremantle deny that, although the Labor Government introduced these allowances in the 1973 Budget, it steadfastly refused to increase them in either the 1974 Budget or the 1975 Budget?","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[6]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—Thats a lie, too.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[10]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order!","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[11]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—It is interesting that the honourable member for Fremantle referred to the 1975 Williams report because that report, which recommended increases, was available to the Labor Government","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[7]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—Mr Deputy Speaker, they were increased in the 1975 Budget.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[12]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member for Fremantle has again offended. Earlier I drew his attention to the unparliamentary expression he used and I sought a withdrawal. He has compounded the error and I ask him to withdraw it and to refrain from using it again.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[13]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—I replace it by saying that they were increased in 1975.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[14]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—The honourable member will simply withdraw.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[15]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—I withdraw.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[16]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—The honourable member for Fremantle is completely wrong in his assertion.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[8]/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Dawkins","9E4","N/A","N/A","N/A","N/A","—In the 1975 Budget they were increased with effect in 1976.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[17]/talk.start/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","Mr CHAPMAN","FF4","(Kingston)","LP","N/A","427","—They were not increased in the 1975 Budget, despite the fact that the recommendation of the Williams report to which the honourable member referred was available to the Labor Government in May 1975. The Labor Government refused to increase the allowances despite the fact that during that period there was virtually no restraint on government expenditure. It was the period of free and easy spending. If the Labor Government really was concerned about the level of the allowances being paid to students, surely it would have found some money from among its largesse to increase the allowances in that period.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/talk.start[9]/para","N/A","N/A"
"0","0","0","1","0","0","0","1","0","N/A","N/A","N/A","N/A","N/A","N/A","Furthermore, the rampant inflationary effects of the policies of the Labor Party during that period ensured that the real value of the allowances was significantly reduced. The value of the allowances also was reduced in relation to average weekly earnings because it was during that period that the Labor Party encouraged the massive wage hikes which also destroyed the economy of this country. On any comparison, the Fraser Government shows up very favourably against the previous Labor Government in respect of the adequacy of allowances paid to students. The proposition put by Labor Party supporters in this debate is a continuation of their fetish with quantity in education being all important. That proposition flies in the face of the facts. Pouring more and more money into education will not produce a better education system. It ignores the fact that recurrent funds provided per student place at all levels of education are the highest ever in real terms. A major concern of the Fraser Government has been to ensure quality of outcome from the education system. There is no demonstrable evidence to show that funding above a certain level will have any further impact on the quality of outcome of education. An appropriate level of funding has been reached in Australia to achieve that quality.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/para[1]","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr Barry Jones","KH4","N/A","N/A","N/A","N/A","—How do you determine it?","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[18]/talk.start/para","N/A","N/A"
"0","0","1","0","0","0","0","1","0","Mr DEPUTY SPEAKER","10000","N/A","N/A","N/A","N/A","—Order! The honourable member for Lalor does not interject; he explodes.","N/A","SECONDARY AND TERTIARY EDUCATION","/html/body/hansard/chamber.xscript/debate[9]/debate.sub1/speech[4]/interject[19]/talk.start/para","N/A","N/A"
