index,question_flag,answer_flag,interjection_flag,speech_flag,petition_flag,quote_flag,motionnospeech_flag,chamber_flag,name,name.id,electorate,party,role,page.no,content,subdebateinfo,debateinfo,path,Speaker,Time,Speaker_1,Time_1
294,0,0,0,1,0,0,0,1,"MCEACHARN, Malcolm","KQU","Melbourne","N/A","N/A",9610,"- I do not profess to have a very wide knowledge of this particular matter, but I am inclined to think that the statement is correct that pipes used for artesian boring are imported. We know very well that they are much needed in connexion with artesian bores in dry country. I shall be very glad to return good for evil by helping to carry out the desire of the honorable member for Maranoa.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[5]/talk.start/para","N/A","N/A","N/A","N/A"
295,0,0,0,1,0,0,0,1,"QUICK, John","KYJ","Bendigo","N/A","N/A",9610,"- I think that the Ministry might concede this proposed exemption. To my knowledge the class of pipe in question is not made in Victoria.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/talk.start/para","N/A","N/A","N/A","N/A"
296,0,0,0,1,0,0,0,1,"KINGSTON, Charles","KEW","N/A","N/A","N/A",9610,"- In the circumstances we propose to agree to this exemption. If, after further examination, we come to the conclusion that we have made a mistake, we shall not hesitate to advise the committee to that effect, and ask honorable members to reverse their decision.Amendment agreed to.Mr. THOMSON(North Sydney).- I move -That the following exemption be added : - Picks.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/continue[1]/talk.start/para","N/A","N/A","N/A","N/A"
297,0,0,1,0,0,0,0,1,"QUICK, John","KYJ","N/A","N/A","N/A",9610,"- What sort of picks ?","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/interjection[1]/talk.start/para","N/A","N/A","N/A","N/A"
298,0,0,0,1,0,0,0,1,"THOMSON, Dugald","KW6","N/A","N/A","N/A",9611,"- Picks of all classes. The honorable member for Parramatta has given notice of an amendment for the exemption of mining picks, and I should be very glad to allow the matter to stand over until that amendment is called upon. The honorable member, however, desires me to press the general question upon the committee at this stage. Picks are essentially tools of trade ; and if: they can be made here successfully, why are so many other tools of trade placed on the exemption list which can. be made here? Why should masons tools, for example, be placed on the list of exemptions ?","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/continue[2]/talk.start/para","N/A","N/A","N/A","N/A"
299,0,0,1,0,0,0,0,1,"TURNER, George","KWT","N/A","N/A","N/A",9611,"- I wish the honorable member would let us know some of them.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/interjection[2]/talk.start/para","N/A","N/A","N/A","N/A"
300,0,0,0,1,0,0,0,1,"THOMSON, Dugald","KW6","N/A","N/A","N/A",9611,"- I have mentioned masons tools.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/continue[3]/talk.start/para","N/A","N/A","N/A","N/A"
301,0,0,1,0,0,0,0,1,"TURNER, George","KWT","N/A","N/A","N/A",9611,"- Then we should not exempt them. If the honorable member will give me a list of those which are made here, I will take them out of the list of exemptions.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/interjection[3]/talk.start/para","N/A","N/A","N/A","N/A"
302,0,0,0,1,0,0,0,1,"THOMSON, Dugald","KW6","N/A","N/A","N/A",9611,"- Surely the Minister does not want another list? He ought to be as sick of the exemptions as members of the committee are. I do not see why jiggers cannot be made here, if picks can be made here. It would be hard to name any lines in this list of exemptions, some of the tools of which could not be made in the Commonwealth. Picks are largely used all over the Commonwealth, and if they are to be made here, it should be only upon the condition that, they can be made equal of quality and at as low a price as the imported article. Surely we should not have a tax upon an article so largely used in all development work in the Commonwealth?Mr. JOSEPHCOOK (Parramatta).The honorable members amendment will include miners picks, and I desire to remind the committee that many of the picks used by miners are of a peculiar kind. They are not made here, but are imported from America. They are what are known to the miners as patent picks. One handle fits any number of blades, while the ordinary pick has a handle fixed into one blade. I believe that neither the handles nor the blades of miners picks are made in the Commonwealth, and that there is no possibility of their being made here. Then as to miners wedges, reference was made to the exemption of masons tools, and. as the wedge may be called the miners chisel I. do not see why miners tools should not be placed on the free list as well as masons tools. As an instalment of the proposal I have myself placed on the paper, I shall vote for the amendment proposed by the honorable member for North Sydney, seeing that  picks  will include the patent picks, used by miners.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/continue[4]/talk.start/para","N/A","N/A","N/A","N/A"
303,0,0,0,1,0,0,0,1,"TURNER, George","KWT","N/A","N/A","N/A",9611,"- The Government have gone a very great length in their desire to exempt tools of trade of different kinds. We have submitted a very large exemption list for the purpose of assisting industries, but we have done so in cases where our information showed that the particular articles proposed to be exempted were not being made here. Why they are not being made here we do not know. In many cases probably it is because the demand is not large enough, and in some cases perhaps it is because it would not be profitable to make them in competition with the imported article. With regard to picks, we are told that they are made here very largely, including miners picks. There is, therefore, no reason why we should exempt these articles, which are being made in some of our States.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/continue[5]/talk.start/para","N/A","N/A","N/A","N/A"
304,0,0,1,0,0,0,0,1,"COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",9611,"- Does the right honorable gentleman say that miners patent picks are made here ?","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/interjection[4]/talk.start/para","N/A","N/A","N/A","N/A"
305,0,0,0,1,0,0,0,1,"TURNER, George","KWT","N/A","N/A","N/A",9611,"- We are inquiring of honorable members who know something about the manufacture of these articles, but so far we are told that miners picks are made in Ballarat. Whether they are of the kind used by coal-miners I do not know.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/continue[6]/talk.start/para","N/A","N/A","N/A","N/A"
306,0,0,1,0,0,0,0,1,"COOK, Joseph","F4S","N/A","FT; ANTI-SOC from 1906; LP from 1910; NAT from 1917","N/A",9611,"- They are not.","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/interjection[5]/talk.start/para","N/A","N/A","N/A","N/A"
307,0,0,0,1,0,0,0,1,"TURNER, George","KWT","N/A","N/A","N/A",9611,"- We are dealing now with all classes of picks, and I am certain that, seeing that these articles are being made in the State, the committee will not consent to their, being imported free. Later, on, when we come to the amendment submitted by the honorable member for Parramatta, we may have further information, and if it is shown that the patent picks to which he has referred are not made here, I shall have no objection to their being admitted free.Question - That the following exemption be added -  Picks  - put. The committee divided -","Machine Belt Fasteners, Steam Engine Indicators","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[11]/speech[6]/continue[7]/talk.start/para","N/A","N/A","N/A","N/A"
308,0,0,0,1,0,0,0,1,"CHAIRMAN, The",10000,"N/A","N/A","N/A",9612,"- The numbers being equal, I shall follow the usual parliamentary practice and give my vote with the Noes, in order that the matter may be brought up again in some other form.N/AN/AN/AQuestion so resolved in the negative.Amendment negatived.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[1]/talk.start/para","N/A","N/A","N/A","N/A"
309,0,0,0,1,0,0,0,1,"EDWARDS, Richard","KDF","Oxley","PROT; FT from 1913; ANTI-SOC from 1906; LP from 1910","N/A",9612,"- I move-That the following exemption be added : - All fire brigade plant and appliances.I find that already fire-engines and extinguishers are on the free list, and, considering that these appliances are to be used in the saving of life and property, it is only reasonable that they should be admitted free of duty. It is well known to honorable members that fire brigades are supported by local authorities, insurance companies, and occasionally by voluntary subscriptions, and that they are subsidized by the different State Governments. I think the request I make is a very reasonable one, and I hope the Minister will place no obstacle in the way of it, but will allow those appliances to be placed on the free list in order that fire brigades throughout the Commonwealth may be equipped with up-to-date appliances at a reasonable cost. I think it is unnecessary to say any more in support of a proposition which must commend itself to honorable members on both sides.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[2]/talk.start/para","N/A","N/A","N/A","N/A"
310,0,0,0,1,0,0,0,1,"MAUGER, Samuel","KNJ","Melbourne Ports","N/A","N/A",9612,"- I sincerely hope that the Government will not accept the amendment. I have had to do with volunteer fire brigades, and I am in close connexion now with the Metropolitan Eire Brigade, so that I believe that I know as much about fire brigade work as most honorable members. I know that a great deal of the plant used by fire brigades can be, and is being, made in Australia. The brass work, couplings, hydrants, fire carts, and ladders, for instance, can be locally made. We have exempted steam fire engines, and there may be some reasons for exempting hose, but there can be no reason for such a wholesale exemption as the honorable member proposes.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[3]/talk.start/para","N/A","N/A","N/A","N/A"
311,0,0,0,1,0,0,0,1,"WILKS, William","L17","Dalley","N/A","N/A",9612,"- It is a well known fact that throughout the Commonwealth, and especially in country districts, the work of extinguishing fires is done largely by volunteer fire brigades. The men give their services free, but they have a difficulty in obtaining subscriptions to buy the necessary plant and to keep their station-houses and appliances in order. The honorable member for Melbourne Ports spoke as though hydrants and other appliances used not exclusively by fire brigades would be exempted, but that is not so, because the amendment applies only to appliances used by fire brigades. Fire brigade appliances and apparatus are not bought for purposes of trade and profit, and in many cases they are patented, and could not be made here under any circumstances. Surely unless a man is soaked in protection, he must see the advisability of allowing the fire brigades, of whose efficiency we are proud, to obtain their appliances as cheaply as possible. If steam fire engines are placed on the free list, why should not manual fire engines also be exempt ?","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[4]/talk.start/para","N/A","N/A","N/A","N/A"
312,0,0,1,0,0,0,0,1,"MAUGER, Samuel","KNJ","N/A","N/A","N/A",9612,"- Because manual engines are built here. We tried to have steam fire engines built here, but we found that there were too few required to make the undertaking profitable.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[4]/interjection[1]/talk.start/para","N/A","N/A","N/A","N/A"
313,0,0,0,1,0,0,0,1,"WILKS, William","L17","N/A","N/A","N/A",9612,"- The honorable member has supported the imposition of duties in many cases in which that argument would have applied. Incidentally, I should like to suggest to the Minister that articles purchased by municipalities, not for gain or profit, but for the public convenience - such as road rollers and garbage destructors - should be admitted free.Mr. BATCHELOR(South Australia).It does not seem to me to be the duty of this committee to -give special facilities for the importation of fire engines. It is no part of our business to look after the work of fire extinguishing. The proposed exemption should stand upon its merits. If fire engines can be made here, and the industry is worth establishing, we should put a duty upon them.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[4]/continue/talk.start/para","N/A","N/A","N/A","N/A"
314,0,0,1,0,0,0,0,1,"MCMILLAN, William","L2G","N/A","N/A","N/A",9613,"- Is not a fire brigade a semi-public institution for the saving of life and protection of property ?","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[4]/interjection[2]/talk.start/para","N/A","N/A","N/A","N/A"
315,0,0,0,1,0,0,0,1,"BATCHELOR, Egerton","JOC","N/A","N/A","N/A",9613,"- As a general rule the expenses of fire brigades are defrayed by contributions from the State Governments, the local governing bodies, and the insurance companies. It does not matter to the two former whether we impose a duty or not, and the insurance companies could well afford to pay an additional price. In Adelaide, the men of the local fire brigade make almost the whole of their plant.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[5]/talk.start/para","N/A","N/A","N/A","N/A"
316,0,0,1,0,0,0,0,1,"MAUGER, Samuel","KNJ","N/A","N/A","N/A",9613,"- We do the same thing in Melbourne, too. We build our own fire carts and reels, and make a lot of our brass work.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[5]/interjection[1]/talk.start/para","N/A","N/A","N/A","N/A"
317,0,0,0,1,0,0,0,1,"BATCHELOR, Egerton","JOC","N/A","N/A","N/A",9613,"- The engines are imported, but duplicates of the parts are made on the premises, and are excellently made too. It is a good thing for the men to have work of that kind to do, because they are not sufficiently employed by their exercises, and fires are not always occurring. It seems to me that under the wording of the amendment the fire saving plant used by private firms would be exempt from duty.","Noes ... ... ... 23","TARIFF","/hansard/chamber.xscript/debate[3]/subdebate.1[13]/speech[5]/continue/talk.start/para","N/A","N/A","N/A","N/A"
